,graph_name,noBranchingapc,BranchingAPC,pythonBranchingAPC,noBranching_time,BranchingAPC_time,pythonBranching_time,noBranchingFirstHalfTime,noBranchingMathTime,(no)longest for getrgf,(no)longest time,noBranchingCase,noBranchingGamma,BranchingFirstHalfTime,BranchingMathTime,longest for getrgf,longest time,case,gamma,pythonBranchingMathTime,pythonBranchingFirstHalfTime,(python)longest for getrgf,(python)longest time,pythonBranchingCase,pythonBranchingGamma
20,pancake_sort_.pancakeSort,0.0957420817727813*1.2878033636613**n,0.00556248547101033*2.05719031987235**n,0.0957420817727813*1.2878033636613**n,1.2525885105133057,1.0848774909973145,1.213956356048584,0.600733757019043,0.07600045204162598,gammaTime,0.596,1.0,-T0 + x**3/(x**14/((x**2 - 1)**2*(x**5 + x**4 - 1)) + x**7/(x**5 + x**4 - 1) + 1),0.5067813396453857,0.07105088233947754,gammaTime,0.502,1.0,-T0 + x**3/(x**12/((x - 1)**2*(2*x - 1)) + x**5/(2*x - 1) + 1),0.07544088363647461,0.6281514167785645,gammaTime,0.623,1.0,-T0 + x**3/(x**14/((x**2 - 1)**2*(x**5 + x**4 - 1)) + x**7/(x**5 + x**4 - 1) + 1)
21,partition_sort_.partitionSort,1.29602933651131**n,1.61445764904352**n,1.29602933651131**n,0.964820384979248,0.424067735671997,1.0143744945526123,0.6031959056854248,case 2,gammaTime,0.598,2.0,-T0 - x**2*(T0**2*x**10/(x**11 - x**4 + 2*x**2 - 1) - 1),0.3342700004577636,case 2,gammaTime,0.33,2.0,-T0 - x**2*(T0**2*x**5/(x**5 - x**2 + 2*x - 1) - 1),case 2,0.651472806930542,gammaTime,0.647,2.0,-T0 - x**2*(T0**2*x**10/(x**11 - x**4 + 2*x**2 - 1) - 1)
22,patience_sort_.patienceSort,0.117948019318271*1.34114339071402**n,0.000201137059384962*3.26953084208114**n,0.117948019318271*1.34114339071402**n,4.545774221420288,1.214529275894165,4.967539548873901,3.425014019012451,0.11868548393249512,gammaTime,3.415,1.0,-T0 + x**9*(x**7 + 2*x**6 + 2*x**5 + x**4 - x - 1)/(x**18 + 2*x**17 + 3*x**16 + x**15 - 2*x**14 - 4*x**13 - 5*x**12 - 4*x**11 - 5*x**10 - 3*x**9 - x**8 + x**7 + 2*x**6 + 2*x**5 + 3*x**4 + 2*x**3 - x - 1),0.8339676856994629,0.048926353454589844,gammaTime,0.825,1.0,-T0 - x**6*(3*x - 1)/(8*x**6 - 12*x**5 + 18*x**4 - 9*x**3 + 7*x**2 - 5*x + 1),0.09778666496276855,3.8999969959259033,gammaTime,3.89,1.0,-T0 + x**9*(x**7 + 2*x**6 + 2*x**5 + x**4 - x - 1)/(x**18 + 2*x**17 + 3*x**16 + x**15 - 2*x**14 - 4*x**13 - 5*x**12 - 4*x**11 - 5*x**10 - 3*x**9 - x**8 + x**7 + 2*x**6 + 2*x**5 + 3*x**4 + 2*x**3 - x - 1)
23,pigeonhole_sort_.pigeonholeSort,2.39559553906698*1.26277545299632**n,0.127777777777778*2.0**n,2.39559553906698*1.26277545299632**n,2.771597623825073,0.6399121284484863,2.551262140274048,1.8472633361816408,0.09948301315307617,gammaTime,1.841,1.0,-T0 - x**9*(x + 1)/(x**17 + 3*x**16 + 4*x**15 + 3*x**14 + x**13 - x**12 - 4*x**11 - 8*x**10 - 7*x**9 - 2*x**8 + 3*x**7 + 3*x**6 + 2*x**5 + 2*x**4 + 2*x**3 - x - 1),0.4300010204315185,0.020005226135253906,gammaTime,0.427,1.0,-T0 - x**6/(4*x**5 - 9*x**3 + 4*x**2 + 2*x - 1),0.0893545150756836,1.5988118648529053,gammaTime,1.593,1.0,-T0 - x**9*(x + 1)/(x**17 + 3*x**16 + 4*x**15 + 3*x**14 + x**13 - x**12 - 4*x**11 - 8*x**10 - 7*x**9 - 2*x**8 + 3*x**7 + 3*x**6 + 2*x**5 + 2*x**4 + 2*x**3 - x - 1)
24,quick_sort_.quickSort,1.23616310201623**n,1.45759846152168**n,1.23616310201623**n,0.4946105480194092,0.4374125003814697,0.5266575813293457,0.3307509422302246,case 2,gammaTime,0.326,2.0,(-T0*(x**8 + x**4 - 1) + x**2*(-T0**2*x**7 + x**8 + x**4 - 1))/(x**8 + x**4 - 1),0.2594692707061767,case 2,gammaTime,0.255,2.0,(-T0*(x**4 + x - 1) + x**2*(-T0**2*x**6 + x**4 + x - 1))/(x**4 + x - 1),case 2,0.3408918380737304,gammaTime,0.335,2.0,(-T0*(x**8 + x**4 - 1) + x**2*(-T0**2*x**7 + x**8 + x**4 - 1))/(x**8 + x**4 - 1)
25,radix_sort_.RadixSort,0.163860778365951*1.28181627072238**n,0.0624999999999835*2.0**n,0.163860778365951*1.28181627072238**n,4.161105394363403,1.4578232765197754,3.216369390487671,3.173386812210083,0.10908985137939453,gammaTime,3.164,1.0,(-T0*(x**5 + x**4 - 1)*(2*x**12 + 2*x**11 + x**10 - x**9 - 2*x**8 - 3*x**7 - 2*x**6 + x**5 + 3*x**4 + 3*x**3 - x - 1) + x**8*(x**10 + x**9 + 2*x**8 - 3*x**5 - 2*x**4 - 2*x**3 + x**2 + x + 1))/((x**5 + x**4 - 1)*(2*x**12 + 2*x**11 + x**10 - x**9 - 2*x**8 - 3*x**7 - 2*x**6 + x**5 + 3*x**4 + 3*x**3 - x - 1)),1.1050376892089844,0.04532194137573242,gammaTime,1.101,1.0,(-T0*(2*x - 1)*(x**5 + x**4 - x**3 - 2*x**2 + 3*x - 1) + x**7*(x**3 - 2*x + 1))/((2*x - 1)*(x**5 + x**4 - x**3 - 2*x**2 + 3*x - 1)),0.11944341659545898,2.237074613571167,gammaTime,2.227,1.0,(-T0*(x**5 + x**4 - 1)*(2*x**12 + 2*x**11 + x**10 - x**9 - 2*x**8 - 3*x**7 - 2*x**6 + x**5 + 3*x**4 + 3*x**3 - x - 1) + x**8*(x**10 + x**9 + 2*x**8 - 3*x**5 - 2*x**4 - 2*x**3 + x**2 + x + 1))/((x**5 + x**4 - 1)*(2*x**12 + 2*x**11 + x**10 - x**9 - 2*x**8 - 3*x**7 - 2*x**6 + x**5 + 3*x**4 + 3*x**3 - x - 1))
26,radix_sort_2_.radixsort2,0.101456341927512*1.27284277900789**n,0.0427050983124842*1.61803398874989**n,0.101456341927512*1.27284277900789**n,1.2514805793762207,0.8951160907745361,1.1591510772705078,0.8272473812103271,0.08137392997741699,gammaTime,0.822,1.0,(T0*x**11 - (T0 - x**3)*(x**12 - 4*x**9 + 6*x**6 - 4*x**3 + 1))/(x**12 - x**11 - 4*x**9 + 6*x**6 - 4*x**3 + 1),0.4928679466247558,0.04344058036804199,gammaTime,0.49,1.0,(-T0*x**8 + (T0 - x**3)*(x**4 - 4*x**3 + 6*x**2 - 4*x + 1))/(x**8 - x**4 + 4*x**3 - 6*x**2 + 4*x - 1),0.08170485496520996,0.75180983543396,gammaTime,0.746,1.0,(-T0*x**11 + (T0 - x**3)*(x**3 - 1)**4)/(x**11 - (x**3 - 1)**4)
27,random_quick_sort_.random_quick,1.30640546411564**n,1.61024941079859**n,1.30640546411564**n,2.152348279953003,1.2432727813720703,2.0662596225738525,1.2528316974639893,case 2,gammaTime,1.242,2.0,(-T0*(x**13 - (x**3 - x**2 + x - 1)**2) + x**3*(-T0**2*x**13*(x**5 + x**4 + 2*x**2 + 2*x + 1) + x**13 - (x**3 - x**2 + x - 1)**2))/(x**13 - (x**3 - x**2 + x - 1)**2),0.8256576061248779,case 2,gammaTime,0.819,2.0,(-T0*(4*x**10 - (x - 1)**2) + x**2*(-4*T0**2*x**10*(2*x**2 + x + 4) + 4*x**10 - (x - 1)**2))/(4*x**10 - (x - 1)**2),case 2,1.1727864742279053,gammaTime,1.163,2.0,(T0**2*x**16*(-x**5 - x**4 - 2*x**2 - 2*x - 1) - (T0 - x**3)*(x**13 - (x**3 - x**2 + x - 1)**2))/(x**13 - (x**3 - x**2 + x - 1)**2)
28,selection_sort_.selectionSort,0.136868029964744*1.27404951985022**n,0.0173079408423902*2.43839304389861**n,0.136868029964744*1.27404951985022**n,0.9722929000854492,0.5606372356414795,0.906729221343994,0.4915211200714111,0.12072420120239258,gammaTime,0.487,1.0,(-T0*(x**10 + x**6 + x**5 + x**4 - 1) + x**3*(x**5 + x**4 - 1))/(x**10 + x**6 + x**5 + x**4 - 1),0.2726612091064453,0.04163050651550293,gammaTime,0.27,1.0,(-T0*(x**5 + x**2 + 2*x - 1) + x**3*(2*x - 1))/(x**5 + x**2 + 2*x - 1),0.049451351165771484,0.4865782260894775,gammaTime,0.483,1.0,(-T0*(x**10 + x**6 + x**5 + x**4 - 1) + x**3*(x**5 + x**4 - 1))/(x**10 + x**6 + x**5 + x**4 - 1)
29,selection_sort_recursive_.selectionSort,0.126226716088359*1.25738147630109**n,0.108846225457205*1.3656287543999**n,0.126226716088359*1.25738147630109**n,0.6728575229644775,0.6119427680969238,0.744560718536377,0.2530531883239746,0.07254600524902344,gammaTime,0.249,1.0,(-T0*(x**5 + x**4 - 1) + x**3*(-T0*x**4*(x**4 + 1) + x**5 + x**4 - 1))/(x**5 + x**4 - 1),0.1878578662872314,0.14810895919799805,gammaTime,0.184,1.0,(-T0*x**9 - T0*x**6 - 2*T0*x**3 + T0 + 2*x**5 - x**2)/(2*x**3 - 1),0.07330489158630371,0.2603194713592529,genFuncTime,0.292,1.0,(-T0*(x**5 + x**4 - 1) + x**3*(-T0*x**4*(x**4 + 1) + x**5 + x**4 - 1))/(x**5 + x**4 - 1)
30,shaker_sort_.shakersort,0.122537298997777*1.25986094258467**n,0.043499605506648*1.8798755203097**n,0.122537298997777*1.25986094258467**n,1.524430513381958,1.346771240234375,1.7291059494018557,0.924560546875,0.0970926284790039,gammaTime,0.917,1.0,(-T0*(x**16 + 2*x**12 - x**8 - x**7 - 2*x**4 + 1) + x**3*(x**16 + 2*x**12 - x**8 - 2*x**4 + 1))/(x**16 + 2*x**12 - x**8 - x**7 - 2*x**4 + 1),0.8763036727905273,0.04541969299316406,gammaTime,0.873,1.0,(-T0*(x**8 + 2*x**5 - 2*x**4 - x**3 + x**2 - 2*x + 1) + x**3*(x**8 + 2*x**5 - 2*x**4 + x**2 - 2*x + 1))/(x**8 + 2*x**5 - 2*x**4 - x**3 + x**2 - 2*x + 1),0.1020362377166748,1.107633113861084,gammaTime,1.102,1.0,-T0 + x**2*(T0*x**5/(x**16 + 2*x**12 - x**8 - 2*x**4 + 1) + x)
31,shell_sort_.shellSort,0.0857024477555051*1.26151684096538**n,0.077241640355298*1.59710335628937**n,0.0857024477555051*1.26151684096538**n,1.4762187004089355,0.8965127468109131,1.4504671096801758,0.9908902645111084,0.0675814151763916,gammaTime,0.986,1.0,(-T0*(-x**13 - x**12 + x**8 + 2*x**7 + x**6 + x**5 - 1) + x**3*(x**8 + 2*x**7 + x**6 - 1))/(-x**13 - x**12 + x**8 + 2*x**7 + x**6 + x**5 - 1),0.5860395431518555,0.04894566535949707,gammaTime,0.583,1.0,(-T0*(-2*x**7 + 2*x**5 + 2*x**3 + x**2 - 1) + x**3*(2*x**5 + 2*x**3 - 1))/(-2*x**7 + 2*x**5 + 2*x**3 + x**2 - 1),0.06527900695800781,0.9803409576416016,gammaTime,0.976,1.0,(-T0*(-x**13 - x**12 + x**8 + 2*x**7 + x**6 + x**5 - 1) + x**3*(x**8 + 2*x**7 + x**6 - 1))/(-x**13 - x**12 + x**8 + 2*x**7 + x**6 + x**5 - 1)
32,shell_sort2_.shell_sort,0.040929564523023*1.32471795724478**n,0.0203272190896847*1.87018472683652**n,0.040929564523023*1.32471795724478**n,1.1578519344329834,0.659264087677002,1.107208251953125,0.7185826301574707,0.05263352394104004,gammaTime,0.714,1.0,(-T0*(-x**10 - x**9 + x**7 + x**6 + 2*x**5 + x**4 - 1) + x**3*(x**7 + x**6 + x**5 + x**4 - 1))/(-x**10 - x**9 + x**7 + x**6 + 2*x**5 + x**4 - 1),0.3900158405303955,0.057637929916381836,gammaTime,0.388,1.0,(-T0*(2*x**4 - 2*x**3 - 3*x**2 + 1) + x**3*(-2*x**3 - 2*x**2 + 1))/(2*x**4 - 2*x**3 - 3*x**2 + 1),0.06516718864440918,0.7086031436920166,gammaTime,0.705,1.0,(-T0*(-x**10 - x**9 + x**7 + x**6 + 2*x**5 + x**4 - 1) + x**3*(x**7 + x**6 + x**5 + x**4 - 1))/(-x**10 - x**9 + x**7 + x**6 + 2*x**5 + x**4 - 1)
33,stooge_sort_.stoogesort,1.34707687617538**n,1.49018221534243**n,1.34707687617538**n,0.8918852806091309,0.4523355960845947,0.9297749996185304,0.0946733951568603,case 2,realnrootsTime,0.411,2.0,-T0 + x**4*(T0**3 + 1)*(x + 1),0.0527510643005371,case 2,realnrootsTime,0.204,2.0,-T0 + 2*x**3*(T0**3*x + 1),case 2,0.0852456092834472,realnrootsTime,0.435,2.0,-T0 + x**4*(T0**3 + 1)*(x + 1)
34,binary_search_.binarysearch2,3.0*1.12246204830937**n,0.75*2.0**n,3.0*1.12246204830937**n,0.494593858718872,0.2449038028717041,0.4572391510009765,0.2468094825744629,0.13315296173095703,gammaTime,0.244,1.0,(-2*T0*x**6 + T0 - x**6 - x**5 - x**4)/(2*x**6 - 1),0.1078953742980957,0.008719444274902344,genFuncTime,0.124,1.0,(-2*T0*x + T0 - 3*x**3)/(2*x - 1),0.1185159683227539,0.232297658920288,gammaTime,0.228,1.0,(-2*T0*x**6 + T0 - x**6 - x**5 - x**4)/(2*x**6 - 1)
35,binary_search_.binarysearch1,2.0*1.14869835499704**n,2.0*1.25992104989487**n,2.0*1.14869835499704**n,0.3117716312408447,0.1714413166046142,0.3708059787750244,0.0813417434692382,0.11956954002380371,getrgfTime,0.12,1.0,-T0 + x**3*(x*(2*T0*x + 1) + 1),0.0513849258422851,0.04528355598449707,genFuncTime,0.064,1.0,-T0 + 2*x**2*(T0*x + 1),0.11950182914733887,0.0829780101776123,genFuncTime,0.143,1.0,-T0 + x**3*(x*(2*T0*x + 1) + 1)
36,exponential_search_.exponential_search,5.00647414679339*1.22074408460576**n,4.00000000000001*1.41421356237309**n,5.00647414679339*1.22074408460576**n,1.0708720684051514,0.5161094665527344,1.019984483718872,0.6384372711181641,0.08151030540466309,gammaTime,0.633,1.0,(-T0*(2*x**5 - 1)*(x**4 + x**3 - 1) + x**3*(x**7*(x + 1)*(x**2 + 2*x + 1) + (2*x**5 - 1)*(x**4 + x**3 - 1)))/((2*x**5 - 1)*(x**4 + x**3 - 1)),0.2736184597015381,0.038086652755737305,gammaTime,0.271,1.0,(8*x**7 - (2*x**3 - 1)*(2*T0*x**2 - T0 - 2*x**4 + x**2))/((2*x**2 - 1)*(2*x**3 - 1)),0.08571672439575195,0.5942776203155518,gammaTime,0.589,1.0,(x**12*(x + 1) + 2*x**11*(x + 1) + x**10*(x + 1) - (2*x**5 - 1)*(T0*x**4 + T0*x**3 - T0 - x**7 - x**6 + x**3))/((2*x**5 - 1)*(x**4 + x**3 - 1))
37,fibonacci_search_.fibMonaccianSearch,2.33520478818276*1.22250978747803**n,0.527777777777778*2.0**n,2.33520478818276*1.22250978747803**n,0.9102051258087158,0.4581596851348877,0.9059810638427734,0.6259057521820068,0.05366873741149902,gammaTime,0.62,1.0,(-T0*(2*x**10 - 2*x**6 - x**2 + 1) + x**7*(2*x**3 + 2*x + 1))/(2*x**10 - 2*x**6 - x**2 + 1),0.2739081382751465,0.014098167419433594,gammaTime,0.269,1.0,(-T0*(4*x**3 - 4*x**2 - x + 1) + x**4*(2*x + 3))/(4*x**3 - 4*x**2 - x + 1),0.06507229804992676,0.5908899307250977,gammaTime,0.585,1.0,(-T0*(2*x**10 - 2*x**6 - x**2 + 1) + x**7*(2*x**3 + 2*x + 1))/(2*x**10 - 2*x**6 - x**2 + 1)
38,floyd_cycle_detection_algorithm_.duplicateNumber,0.125*1.0**n*n**2,0.5*1.0**n*n**2,0.125*1.0**n*n**2,0.5154249668121338,0.3527340888977051,0.5627546310424805,0.359938383102417,0.019885540008544922,gammaTime,0.357,1.0,(-T0*(x**4 - 2*x**2 + 1) + x**3*(x**5 + x**4 - 2*x**2 + 1))/(x**4 - 2*x**2 + 1),0.1896142959594726,0.0158383846282959,gammaTime,0.187,1.0,(-T0*(x**2 - 2*x + 1) + x**2*(2*x**2 - 2*x + 1))/(x**2 - 2*x + 1),0.020230531692504883,0.410555362701416,gammaTime,0.407,1.0,(-T0*(x**4 - 2*x**2 + 1) + x**3*(x**5 + x**4 - 2*x**2 + 1))/(x**4 - 2*x**2 + 1)
39,interpolation_search_.interpolationSearch,0.65579051314241*1.30238763446289**n,0.2*2.44948974278318**n,0.65579051314241*1.30238763446289**n,0.9701104164123536,0.209723949432373,0.9114117622375488,0.4673299789428711,0.06017184257507324,gammaTime,0.464,1.0,(-T0*(x**9 + x**8 + 2*x**7 + x**6 + x**5 - 1) + x**5*(-x**4 - x**3 - 2*x**2 - x - 1))/(x**9 + x**8 + 2*x**7 + x**6 + x**5 - 1),0.127173900604248,0.01052999496459961,gammaTime,0.125,1.0,(-6*T0*x**2 + T0 - 6*x**4)/(6*x**2 - 1),0.058442115783691406,0.4494569301605224,gammaTime,0.445,1.0,(-T0*(x**9 + x**8 + 2*x**7 + x**6 + x**5 - 1) + x**5*(-x**4 - x**3 - 2*x**2 - x - 1))/(x**9 + x**8 + 2*x**7 + x**6 + x**5 - 1)
40,jump_search_.jump_search,0.599999999999999*1.14869835499704**n*n,1.0*1.41421356237309**n*n,0.599999999999999*1.14869835499704**n*n,1.130500078201294,0.4944889545440674,1.0800387859344482,0.8228785991668701,0.15024685859680176,gammaTime,0.818,1.0,(-T0*(4*x**10 - 4*x**5 + 1) + x**7*(-4*x**5 + 4*x**4 + 4*x**2 + 2))/(4*x**10 - 4*x**5 + 1),0.3421251773834228,0.017185449600219727,gammaTime,0.339,1.0,(-T0*(4*x**4 - 4*x**2 + 1) + x**4*(4*x + 2))/(4*x**4 - 4*x**2 + 1),0.1526329517364502,0.7767457962036133,gammaTime,0.771,1.0,(-T0*(4*x**10 - 4*x**5 + 1) + x**7*(-4*x**5 + 4*x**4 + 4*x**2 + 2))/(4*x**10 - 4*x**5 + 1)
41,linear_search_.linearsearch,0.5*1.0**n*n,2.0*1.0**n*n,0.5*1.0**n*n,0.2739148139953613,0.1693897247314453,0.2964956760406494,0.1738574504852295,0.011949300765991211,gammaTime,0.171,1.0,(-T0*(x**3 - x**2 + x - 1) - x**4)/(x**3 - x**2 + x - 1),0.0976877212524414,0.0073168277740478516,gammaTime,0.095,1.0,(-T0*x + T0 - 2*x**3)/(x - 1),0.01647782325744629,0.1841416358947754,gammaTime,0.182,1.0,(-T0*(x**3 - x**2 + x - 1) - x**4)/(x**3 - x**2 + x - 1)
42,modified_binary_search_.modifiedBinarySearch,0.375*1.12246204830937**n*n,0.125*2.0**n*n,0.375*1.12246204830937**n*n,1.5178072452545166,0.5955688953399658,1.5364384651184082,1.0288865566253662,0.20915794372558594,gammaTime,1.019,1.0,(-4*T0*x**12 + 4*T0*x**6 - T0 + 2*x**20 + 4*x**19 + 3*x**18 + x**17 + x**15 - 3*x**14 - 2*x**13 - 4*x**12 + 2*x**8 + x**7 + 2*x**6)/(4*x**12 - 4*x**6 + 1),0.3875277042388916,0.017955303192138672,gammaTime,0.383,1.0,(-T0*(2*x - 1)**2 + x**3*(8*x**5 + 2*x**3 - 6*x + 3))/(2*x - 1)**2,0.21275734901428223,1.0298497676849363,gammaTime,1.017,1.0,(-4*T0*x**12 + 4*T0*x**6 - T0 + 2*x**20 + 4*x**19 + 3*x**18 + x**17 + x**15 - 3*x**14 - 2*x**13 - 4*x**12 + 2*x**8 + x**7 + 2*x**6)/(4*x**12 - 4*x**6 + 1)
43,other_binary_search_.binarySearch,2.0*1.12246204830937**n,0.5**(1 - n),2.0*1.12246204830937**n,0.4364571571350097,0.2283806800842285,0.3582696914672851,0.2039356231689453,0.1567692756652832,gammaTime,0.201,1.0,(-2*T0*x**6 + T0 - x**5 - x**4)/(2*x**6 - 1),0.0932481288909912,0.014996051788330078,genFuncTime,0.116,1.0,(-2*T0*x + T0 - 2*x**3)/(2*x - 1),0.08237361907958984,0.1941666603088379,gammaTime,0.191,1.0,(-2*T0*x**6 + T0 - x**5 - x**4)/(2*x**6 - 1)
44,sentinel_linear_search_.sentinel_linear_search,1.0**(n + 1)*n,2.0*1.0**n*n,1.0**(n + 1)*n,0.3472268581390381,0.1951537132263183,0.320488691329956,0.2240810394287109,0.01912379264831543,gammaTime,0.221,1.0,(-T0*x**2 + T0 - 2*x**7 + x**5 - x**3)/(x**2 - 1),0.1010007858276367,0.009000539779663086,gammaTime,0.1,1.0,(-T0*x + T0 - x**3 - x**2)/(x - 1),0.01885533332824707,0.1984443664550781,gammaTime,0.196,1.0,(-T0*x**2 + T0 - 2*x**7 + x**5 - x**3)/(x**2 - 1)
45,ternary_search_.ternarySearch,1.54802136333746*1.17969389074151**n,1.5*1.44224957030741**n,1.54802136333746*1.17969389074151**n,0.4427938461303711,0.1781580448150634,0.4179894924163818,0.1576366424560547,0.04230690002441406,genFuncTime,0.189,1.0,-T0 + x**3*(x*(x*(T0*x*(2*x + 1) + 1) + 1) + 1),0.0615441799163818,0.04417753219604492,genFuncTime,0.064,1.0,-T0 + 3*x**2*(T0*x + 1),0.043613433837890625,0.1555166244506836,genFuncTime,0.166,1.0,-T0 + x**3*(x*(x*(T0*x*(2*x + 1) + 1) + 1) + 1)
46,boyer_moore_search_.boyer_moore_search,0.0452772335377073*1.37600253791232**n,0.00971498564177219*2.04548710270418**n,0.0452772335377073*1.37600253791232**n,1.8101963996887207,0.8774571418762207,1.8342077732086184,0.9724729061126708,0.11067628860473633,gammaTime,0.966,1.0,(-T0*(x**6 - 2*x**3 + 1)*(2*x**11 + 4*x**10 + 2*x**9 + x**4 + x**3 - 1) + x**8*(x**4 + x**3 - 1))/((x**6 - 2*x**3 + 1)*(2*x**11 + 4*x**10 + 2*x**9 + x**4 + x**3 - 1)),0.4807288646697998,0.04364013671875,gammaTime,0.477,1.0,(-T0*(x**2 - 2*x + 1)*(4*x**6 + 4*x**3 + 2*x**2 - 1) + x**7*(2*x**2 - 1))/((x**2 - 2*x + 1)*(4*x**6 + 4*x**3 + 2*x**2 - 1)),0.09102272987365723,1.0578618049621582,gammaTime,1.051,1.0,(-T0*(x**6 - 2*x**3 + 1)*(2*x**11 + 4*x**10 + 2*x**9 + x**4 + x**3 - 1) + x**8*(x**4 + x**3 - 1))/((x**6 - 2*x**3 + 1)*(2*x**11 + 4*x**10 + 2*x**9 + x**4 + x**3 - 1))
47,naive_search_.naive_search,0.223305074822621*1.28519903324544**n,0.0625*2.0**n,0.223305074822621*1.28519903324544**n,0.5860946178436279,0.3933167457580566,0.607764482498169,0.3363006114959717,0.03602313995361328,gammaTime,0.333,1.0,(-T0*(x**6 + x - 1) + x**3*(x - 1))/(x**6 + x - 1),0.188347578048706,0.016917943954467773,gammaTime,0.186,1.0,(-T0*(4*x**3 + x - 1) + x**3*(x - 1))/(4*x**3 + x - 1),0.034511566162109375,0.3385689258575439,gammaTime,0.335,1.0,(-T0*(x**6 + x - 1) + x**3*(x - 1))/(x**6 + x - 1)
48,rabin_karp_search_.rabin_karp_search,0.185418826032106*1.32471795724478**n,0.0300716932141813*2.22310060196522**n,0.185418826032106*1.32471795724478**n,1.7267475128173828,0.8075435161590576,1.8875937461853027,1.0998742580413818,0.07929587364196777,gammaTime,1.093,1.0,-T0 + x**7/(x**15 + 2*x**14 + 2*x**13 - x**12 - 3*x**11 - 2*x**10 + x**9 + 2*x**8 - x**5 - 2*x**3 + 1),0.5254721641540527,0.05283522605895996,gammaTime,0.523,1.0,-T0 + x**5/(8*x**5 - 10*x**4 + 4*x**3 - x**2 - 2*x + 1),0.06572556495666504,1.3044774532318115,gammaTime,1.298,1.0,-T0 + x**7/(x**15 + 2*x**14 + 2*x**13 - x**12 - 3*x**11 - 2*x**10 + x**9 + 2*x**8 - x**5 - 2*x**3 + 1)
49,dijkstra_.dijkstra,0.0261473140648364*1.24759109662736**n,9.56079304739014e-7*3.0013679950225**n,0.0261473140648364*1.24759109662736**n,2.300706148147583,1.2096481323242188,2.3402905464172363,1.6034975051879885,0.10457634925842285,gammaTime,1.594,1.0,-T0 - x**8*(x**7 + x**6 + x**4 - 1)/(x**18 + x**17 + x**15 + 2*x**14 + x**13 + x**12 + x**11 - x**10 - x**8 - 2*x**7 - x**6 - x**4 + 1),0.747417688369751,0.11104965209960938,gammaTime,0.743,1.0,(-T0*(2*x**11 - x**7 + 6*x**5 - 2*x**4 - 3*x + 1) + x**6*(1 - 3*x))/(2*x**11 - x**7 + 6*x**5 - 2*x**4 - 3*x + 1),0.09773588180541992,1.6527440547943115,gammaTime,1.645,1.0,-T0 - x**8*(x**7 + x**6 + x**4 - 1)/(x**18 + x**17 + x**15 + 2*x**14 + x**13 + x**12 + x**11 - x**10 - x**8 - 2*x**7 - x**6 - x**4 + 1)
50,prim_.prim,0.0430092029804531*1.3438087008139**n,3.74269611670617e-5*3.00412069387525**n,0.0430092029804531*1.3438087008139**n,2.880731105804444,1.571842908859253,2.7671709060668945,2.017432451248169,0.09582090377807617,gammaTime,2.011,1.0,(-T0*(x**14 + x**13 - x**11 - x**10 - x**8 + x**5 + (x**5 + x**4 - 1)*(x**9 + x**8 + x**7 - x**6 - x**5 - x**4 - x**3 + 1)) + x**5*(-x**11 - x**10 - x**9 + x**5 - (x**5 + x**4 - 1)*(x**6 + x**5 + x**4 - 1)))/(x**14 + x**13 - x**11 - x**10 - x**8 + x**5 + (x**5 + x**4 - 1)*(x**9 + x**8 + x**7 - x**6 - x**5 - x**4 - x**3 + 1)),1.0952329635620115,0.042780399322509766,gammaTime,1.092,1.0,(-T0*(-x**8 + 4*x**7 - 4*x**6 + x**5 + (2*x - 1)*(3*x**2 - 4*x + 1)) + x**4*(-3*x**6 + x**5 - (2*x - 1)*(3*x - 1)))/(-x**8 + 4*x**7 - 4*x**6 + x**5 + (2*x - 1)*(3*x**2 - 4*x + 1)),0.09418654441833496,1.9584760665893557,gammaTime,1.951,1.0,(-T0*(x**14 + x**13 - x**11 - x**10 - x**8 + x**5 + (x**5 + x**4 - 1)*(x**9 + x**8 + x**7 - x**6 - x**5 - x**4 - x**3 + 1)) + x**5*(-x**11 - x**10 - x**9 + x**5 - (x**5 + x**4 - 1)*(x**6 + x**5 + x**4 - 1)))/(x**14 + x**13 - x**11 - x**10 - x**8 + x**5 + (x**5 + x**4 - 1)*(x**9 + x**8 + x**7 - x**6 - x**5 - x**4 - x**3 + 1))
51,lcs_.lcsbuild,0.229931454099601*1.30793010592736**n,0.0666666666666664*2.44948974278318**n,0.229931454099601*1.30793010592736**n,0.9923784732818604,0.2584950923919678,0.9046809673309326,0.5230164527893066,0.06115150451660156,gammaTime,0.519,1.0,(-T0*(2*x**8 + 2*x**7 + x**6 + x**5 - 1) + x**3*(2*x**8 + 2*x**7 + x**6 + x**5 - x**4 - x**3 - 1))/(2*x**8 + 2*x**7 + x**6 + x**5 - 1),0.1477246284484863,0.014288187026977539,gammaTime,0.146,1.0,(-6*T0*x**2 + T0 + 4*x**4 - x**2)/(6*x**2 - 1),0.05367422103881836,0.4953558444976806,gammaTime,0.491,1.0,(-T0*(2*x**8 + 2*x**7 + x**6 + x**5 - 1) + x**3*(2*x**8 + 2*x**7 + x**6 + x**5 - x**4 - x**3 - 1))/(2*x**8 + 2*x**7 + x**6 + x**5 - 1)
